98, -0.076507, -0.087945, 0.002860
99, -0.077609, -0.084870, 0.001815
100, -0.053623, -0.075889, 0.005566
101, -0.065078, -0.073213, 0.002034
102, -0.108081, -0.112858, 0.001194
103, -0.096648, -0.101723, 0.001269
104, -0.098653, -0.103885, 0.001308
105, -0.086352, -0.094319, 0.001992
106, -0.086342, -0.091527, 0.001296
107, -0.098557, -0.102259, 0.000925
108, -0.099555, -0.103907, 0.001088
109, -0.078017, -0.084283, 0.001566
110, -0.086958, -0.093362, 0.001601
111, -0.107682, -0.113129, 0.001362
112, -0.098472, -0.103542, 0.001267
113, -0.082687, -0.091586, 0.002225
114, -0.081308, -0.090592, 0.002321
115, -0.093490, -0.101719, 0.002057
116, -0.097711, -0.107457, 0.002437
117, -0.084158, -0.095425, 0.002817
118, -0.102363, -0.109773, 0.001853
119, -0.090705, -0.098678, 0.001993
120, -0.091282, -0.099042, 0.001940
121, -0.111423, -0.116018, 0.001149
122, -0.097316, -0.102686, 0.001342
123, -0.090300, -0.095433, 0.001283
124, -0.099339, -0.103652, 0.001078
125, -0.112169, -0.117229, 0.001265
126, -0.071561, -0.078286, 0.001681
127, -0.092773, -0.100962, 0.002047
128, -0.099455, -0.109108, 0.002413
129, -0.047720, -0.071012, 0.005823
130, -0.095849, -0.108636, 0.003197
131, -0.102730, -0.115918, 0.003297
132, -0.087225, -0.099500, 0.003069
133, -0.082475, -0.091749, 0.002318
134, -0.087896, -0.097142, 0.002311
135, -0.076637, -0.084419, 0.001946
136, -0.102151, -0.107338, 0.001297
137, -0.084063, -0.088440, 0.001094
138, -0.079916, -0.086057, 0.001535
139, -0.088942, -0.093834, 0.001223
140, -0.087222, -0.093027, 0.001451
141, -0.102179, -0.106527, 0.001087
142, -0.082839, -0.091169, 0.002082
143, -0.093169, -0.098485, 0.001329
144, -0.102187, -0.107508, 0.001330
145, -0.089323, -0.099479, 0.002539
146, -0.104982, -0.111510, 0.001632
147, -0.071544, -0.082858, 0.002829
148, -0.099785, -0.109396, 0.002403
149, -0.090634, -0.104085, 0.003363
150, -0.076821, -0.089001, 0.003045
151, -0.082307, -0.096849, 0.003636
152, -0.107608, -0.117256, 0.002412
153, -0.091968, -0.103970, 0.003000
154, -0.107000, -0.117623, 0.002656
155, -0.100366, -0.110112, 0.002437
156, -0.079194, -0.091247, 0.003013
157, -0.112030, -0.120980, 0.002238
158, -0.099057, -0.109462, 0.002601
159, -0.094232, -0.103338, 0.002276
160, -0.092698, -0.104326, 0.002907
161, -0.112841, -0.121409, 0.002142
162, -0.087767, -0.100607, 0.003210
163, -0.102833, -0.114237, 0.002851
164, -0.105402, -0.115295, 0.002473
165, -0.112280, -0.120189, 0.001977
166, -0.091067, -0.100804, 0.002434
167, -0.090202, -0.099048, 0.002212
168, -0.068216, -0.078444, 0.002557
169, -0.102325, -0.111513, 0.002297
170, -0.105833, -0.111531, 0.001425
171, -0.091127, -0.097961, 0.001709
172, -0.102927, -0.111798, 0.002218
173, -0.087302, -0.100520, 0.003305
174, -0.094672, -0.102638, 0.001991
175, -0.057292, -0.074341, 0.004262
176, -0.112455, -0.118516, 0.001515
177, -0.107646, -0.113664, 0.001504
178, -0.098657, -0.105447, 0.001697
179, -0.097399, -0.108046, 0.002662
180, -0.077949, -0.086175, 0.002056
181, -0.072255, -0.081816, 0.002390
182, -0.100553, -0.110752, 0.002550
183, -0.108854, -0.118652, 0.002449
184, -0.097391, -0.112851, 0.003865
185, -0.105704, -0.117550, 0.002961
186, -0.112540, -0.121713, 0.002293
187, -0.091687, -0.100149, 0.002115
188, -0.116508, -0.122302, 0.001448
189, -0.090079, -0.098388, 0.002077
190, -0.119817, -0.125867, 0.001512
191, -0.111004, -0.117337, 0.001583
192, -0.105178, -0.111936, 0.001690
193, -0.087656, -0.104543, 0.004222
194, -0.096554, -0.105948, 0.002348
195, -0.103933, -0.117384, 0.003363
196, -0.107503, -0.117175, 0.002418
197, -0.089891, -0.102223, 0.003083
198, -0.091100, -0.102792, 0.002923
199, -0.078956, -0.090836, 0.002970
200, -0.106762, -0.119693, 0.003233
201, -0.084272, -0.097726, 0.003363
202, -0.111716, -0.119416, 0.001925
203, -0.097021, -0.105456, 0.002109
